,collection_date,country,db_xref,genotype,host,isolate,mol_type,note,organism,subtype,chromosome,clone,culture_collection,isolation_source,map,serotype,strain,PCR_primers,collected_by,lab_host,identified_by,lat_lon,pop_variant,cell_type,clone_lib,dev_stage,sex,tissue_type
4712,Mar-2015,China: Jilin,taxon:208893,ON1,Homo sapiens,,viral cRNA,genotype: ON1,Human respiratory syncytial virus A,A,,,,nasopharyngeal swabs,,,CC-10-29-Mar-2015,,,,,,,,,,,
4713,Mar-2015,China: Jilin,taxon:208893,ON1,Homo sapiens,,viral cRNA,genotype: ON1,Human respiratory syncytial virus A,A,,,,nasopharyngeal swabs,,,CC-09-25-Mar-2015,,,,,,,,,,,
4714,Feb-2015,China: Jilin,taxon:208893,ON1,Homo sapiens,,viral cRNA,genotype: ON1,Human respiratory syncytial virus A,A,,,,nasopharyngeal swabs,,,CC-08-20-Feb-2015,,,,,,,,,,,
4715,Feb-2015,China: Jilin,taxon:208893,ON1,Homo sapiens,,viral cRNA,genotype: ON1,Human respiratory syncytial virus A,A,,,,nasopharyngeal swabs,,,CC-07-19-Feb-2015,,,,,,,,,,,
4716,Feb-2015,China: Jilin,taxon:208893,ON1,Homo sapiens,,viral cRNA,genotype: ON1,Human respiratory syncytial virus A,A,,,,nasopharyngeal swabs,,,CC-06-17-Feb-2015,,,,,,,,,,,
4717,Feb-2015,China: Jilin,taxon:208893,ON1,Homo sapiens,,viral cRNA,genotype: ON1,Human respiratory syncytial virus A,A,,,,nasopharyngeal swabs,,,CC-05-15-Feb-2015,,,,,,,,,,,
4718,Feb-2015,China: Jilin,taxon:208893,ON1,Homo sapiens,,viral cRNA,genotype: ON1,Human respiratory syncytial virus A,A,,,,nasopharyngeal swabs,,,CC-04-06-Feb-2015,,,,,,,,,,,
4719,Feb-2015,China: Jilin,taxon:208893,ON1,Homo sapiens,,viral cRNA,genotype: ON1,Human respiratory syncytial virus A,A,,,,nasopharyngeal swabs,,,CC-03-04-Feb-2015,,,,,,,,,,,
4720,Feb-2015,China: Jilin,taxon:208893,ON1,Homo sapiens,,viral cRNA,genotype: ON1,Human respiratory syncytial virus A,A,,,,nasopharyngeal swabs,,,CC-02-02-Feb-2015,,,,,,,,,,,
4721,Feb-2015,China: Jilin,taxon:208893,ON1,Homo sapiens,,viral cRNA,genotype: ON1,Human respiratory syncytial virus A,A,,,,nasopharyngeal swabs,,,CC-01-01-Feb-2015,,,,,,,,,,,
4722,,France,taxon:11250,NaN,Homo sapiens,,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,Caen.FRA/35.12-004-002,,,,,,,,,,,
4723,,France,taxon:11250,NaN,Homo sapiens,,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,Caen.FRA/41.12-004-007,,,,,,,,,,,
4724,,France,taxon:11250,NaN,Homo sapiens,,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,Caen.FRA/39.12-004-011,,,,,,,,,,,
4725,,France,taxon:11250,NaN,Homo sapiens,,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,Caen.FRA/38.13-004-017,,,,,,,,,,,
4726,,France,taxon:11250,NaN,Homo sapiens,,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,Caen.FRA/47.13-004-010,,,,,,,,,,,
4727,,France,taxon:11250,NaN,Homo sapiens,,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,Caen.FRA/27.12-004-009,,,,,,,,,,,
4728,,France,taxon:11250,NaN,Homo sapiens,,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,Caen.FRA/46.12-004-008,,,,,,,,,,,
4729,,France,taxon:11250,NaN,Homo sapiens,,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,Caen.FRA/42.12-004-005,,,,,,,,,,,
4730,,France,taxon:11250,NaN,Homo sapiens,,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,Caen.FRA/25.12-004-004,,,,,,,,,,,
4731,,France,taxon:11250,NaN,Homo sapiens,,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,Caen.FRA/38.12-004-003,,,,,,,,,,,
4732,,France,taxon:11250,NaN,Homo sapiens,,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,Caen.FRA/38.14-004-022,,,,,,,,,,,
4733,17-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH110102439,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4734,29-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH110095086,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4735,10-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH110086532,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4736,26-Oct-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100104567,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4737,03-Jan-2015,Spain,taxon:11250,NaN,Homo sapiens,VH100164204,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4738,15-Jan-2015,Spain,taxon:11250,NaN,Homo sapiens,VH100148940,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4739,03-Jan-2015,Spain,taxon:11250,NaN,Homo sapiens,VH100142406,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4740,28-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100139030,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4741,20-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100134775,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4742,16-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100132225,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4743,15-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100131539,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4744,14-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100131341,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4745,11-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100129477,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4746,11-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100129290,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4747,11-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100129186,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4748,04-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100125762,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4749,26-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100121498,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4750,22-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100119168,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4751,22-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100119060,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4752,19-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100117575,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4753,17-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100116276,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4754,11-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100112999,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4755,10-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100112438,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4756,09-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH10011702,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4757,01-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100107891,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4758,28-Oct-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100105559,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4759,21-Oct-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100101934,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4760,07-Feb-2015,Spain,taxon:11250,NaN,Homo sapiens,VH100161985,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4761,28-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100143903,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4762,04-Feb-2015,Spain,taxon:11250,NaN,Homo sapiens,VH100159818,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4763,31-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH110107858,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4764,31-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH130157268,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4765,14-Jan-2015,Spain,taxon:11250,NaN,Homo sapiens,VH100148392,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4766,28-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100163371,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4767,12-Jan-2015,Spain,taxon:11250,NaN,Homo sapiens,VH100147471,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4768,24-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100137191,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4769,22-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100135321,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4770,12-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100130169,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4771,05-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100126730,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4772,03-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100125405,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4773,27-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100122116,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4774,24-Nov-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100119962,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4775,26-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH110105824,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4776,23-Jan-2015,Spain,taxon:11250,NaN,Homo sapiens,VH100153833,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4777,31-Jan-2015,Spain,taxon:11250,NaN,Homo sapiens,VH100158120,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4778,20-Jan-2015,Spain,taxon:11250,NaN,Homo sapiens,VH100151682,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4779,24-Dec-2014,Spain,taxon:11250,NaN,Homo sapiens,VH100137127,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4780,28-Jan-2015,Spain,taxon:11250,NaN,Homo sapiens,VH100156228,viral cRNA,,Human orthopneumovirus,NaN,,,,,,,,,,,,,,,,,,
4781,09-Aug-2004,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG69_2004,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4782,30-Jun-2004,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG61_2004,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4783,17-Jul-2004,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG58_2004,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4784,30-Jun-2009,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG99_2009,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4785,27-Jun-2009,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG98_2009,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4786,23-Jun-2009,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG97_2009,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4787,02-Jun-2009,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG96_2009,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4788,01-Jun-2009,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG95_2009,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4789,01-Jun-2009,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG94_2009,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4790,21-Jun-2009,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG93_2009,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4791,29-May-2009,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG92_2009,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4792,30-Jul-2008,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG91_2008,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4793,20-Jun-2008,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG90_2008,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4794,20-Jun-2008,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG89_2008,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4795,30-Jun-2008,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG88_2008,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4796,03-Jun-2008,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG87_2008,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4797,03-Jun-2008,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG86_2008,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4798,21-May-2008,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG85_2008,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4799,14-May-2008,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG84_2008,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4800,09-May-2008,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG83_2008,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4801,09-May-2008,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG82_2008,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4802,06-May-2008,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG81_2008,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4803,08-Oct-2007,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG78_2007,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4804,09-Aug-2006,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG76_2006,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4805,24-Jul-2006,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG75_2006,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4806,20-Jul-2006,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG74_2006,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4807,20-Jun-2006,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG73_2006,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4808,07-Jun-2006,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG72_2006,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4809,30-May-2006,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG71_2006,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4810,09-Aug-2004,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG70_2004,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4811,23-Jul-2004,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG68_2004,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4812,23-Jul-2004,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG67_2004,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4813,19-Jul-2004,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG66_2004,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4814,16-Jul-2004,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG65_2004,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4815,07-Jul-2004,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG64_2004,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4816,08-Jul-2004,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG63_2004,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4817,30-Jun-2004,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG62_2004,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4818,03-Sep-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG234_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4819,25-Aug-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG233_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4820,28-Jul-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG229_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4821,14-Jul-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG226_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4822,10-Jul-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG225_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4823,04-Jul-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG223_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4824,25-Jun-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG220_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4825,19-Jun-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG218_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4826,18-Jun-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG217_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4827,16-Jun-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG215_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4828,12-Jun-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG214_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4829,09-Jun-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG212_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4830,04-Jun-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG209_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4831,30-May-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG206_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4832,28-May-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG205_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4833,26-May-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG204_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4834,29-Apr-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG199_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4835,21-Apr-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG198_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4836,10-Mar-2014,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG197_2014,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4837,13-Sep-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG196_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4838,14-Aug-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG195_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4839,24-Jun-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG194_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4840,13-Jun-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG191_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4841,13-Jun-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG190_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4842,12-Jun-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG189_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4843,20-May-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG180_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4844,09-May-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG179_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4845,28-Jun-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG178_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4846,16-May-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG177_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4847,02-Oct-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG176_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4848,18-Jul-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG175_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4849,22-Apr-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG174_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4850,24-Jun-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG173_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4851,06-May-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG172_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4852,09-May-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG171_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4853,18-Jun-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG170_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4854,24-May-2013,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG169_2013,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4855,07-Jun-2012,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG163_2012,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4856,10-Sep-2012,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG161_2012,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4857,08-Aug-2012,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG160_2012,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4858,03-Jul-2012,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG158_2012,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4859,18-Jun-2012,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG153_2012,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
4860,12-Jun-2012,Argentina,taxon:11250,NaN,Homo sapiens,RSVARG150_2012,viral cRNA,,Human orthopneumovirus,NaN,,,,nasopharyngeal aspirates,,,,,,,,,,,,,,
